DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
05CaqIi3ggl3CU4ata72,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2025-01-21T18:00:00.000Z,60,11,public,true,Détente,2,tvZNfVEQt1g28boBM3YDQUJO9sc2,10,10,1,0,0,0,0
05IsaPG29ZqhGbNOhHXQ,Stadium Thiais Orly,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2025-01-29T15:55:00.000Z,120,10,public,false,chill,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,1,0,0,0,0
05ivQ7hsOzaWrWCa1Fqt,Stade Georges Suant,played,captain,ChIJnSlNO3J35kcRSFNKcxPs-w0,48.7447962&2.2858382,2024-11-03T08:30:00.000Z,90,10,public,false,Détente,,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,0,0,0,0,0
066pZ5iF1XcGawPIvsnm,F5 Foot Five,played,captain,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,2024-11-25T17:30:00.000Z,60,10,public,true,Détente,,MDWyqL3LCFUbmAJPfRryfjW5Ad42,10,10,1,0,0,0,2
06dSy4hliAzF9xy58qF9,Gymnase Alain Mimoun,played,captain,ChIJ0T0kAd4J5kcR0M3oLaikIaA,48.6956348&2.5556909,2024-12-22T09:30:00.000Z,120,,public,false,competition,3,BCyw5evjJlWxgm9O4ZinVfv9PM03,10,10,3,0,0,0,2
06hxTHyeGNMO2jHGy3vo,UrbanSoccer - Quai d'Ivry,played,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2024-11-26T19:00:00.000Z,60,14,public,true,Détente,3,l70apUS9ZcNoqxph7nMGqcDRV2k2,10,10,0,0,0,0,2
07JYRWBSljedHnirBFs9,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2025-01-11T16:00:00.000Z,60,8,public,true,Détente,3,96Svxmd4rSZscYqhTJNBeROGMrz1,10,10,3,0,0,0,0
07QJdFYA9VN5TMjK5SxW,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-01-19T15:00:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,5,0,0,0,3
07QlzXYtRI5ehYwp7CT2,Hall des sports Langevin-Wallon,canceled,captain,ChIJGSdHn74T5kcRGAx1z0JCbwo,48.8806804&2.4822663,2025-01-10T19:00:00.000Z,150,10,public,false,Compétition,5,5tI7nJKuTRWNJgO1jYKyzMYNwog2,0,22,0,0,0,0,0
07QuAzsA9WCijGTghxbx,LE FIVE Paris 18,canceled,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2025-01-02T20:00:00.000Z,90,15,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,0
07ay7ScF7PnyCEPesS7p,Gymnase du Port-à-l'Anglais,played,captain,ChIJm0uWJQhz5kcRiB9JAYX-5c8,48.8029065&2.407837,2025-01-17T11:20:00.000Z,60,,public,false,Détente,3,dIBCJWg91LS2ZPpMSWHmKcBZXo32,10,10,0,0,0,0,4
07ovwqOJE0z5IOobeghI,LE FIVE Paris 18,played,captain,ChIJPVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-11-05T20:30:00.000Z,60,10,public,true,Détente,2,nWbwtM6CiwdgYzUCPO07B2Kflw53,10,10,1,0,0,0,4
08BtwkkI5Fs2C5WMUjQg,La Figuière,canceled,captain,ChIJmeuIbniNyRIRO4Zol3I1RA4,43.51665999999999&5.435020000000001,2025-01-09T14:00:00.000Z,90,,public,false,competition,4,YzJf53PGkvY6RUy8b6z1olj0cer1,2,10,0,0,0,0,0
08CLtGrTPRSjYtfUuyNd,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-11-28T15:00:00.000Z,60,7,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
08FdYjlkfR2WMS9lJkAW,Le Street,published,pro,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2024-11-02T18:00:00.000Z,120,10,public,false,,,bsRK7e37BkUbETMq0Tg3lbm8Fao2,0,10,0,0,0,0,1
08WXn2Pke4HjvM6ACPu0,Centre Sportif des Poissonniers,canceled,captain,ChIJMdytuYtu5kcREZQcK0sSFXY,48.900279&2.3489035,2025-01-20T18:15:00.000Z,90,,public,false,competition,4,1LDJWrjBcJPRiS8a2m1todvXiJM2,0,14,0,0,0,0,1
08XvrQpXU5kSsYvSj4nv,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2025-01-10T19:00:00.000Z,90,18.75,public,true,Détente,4,LY5TttEZlKdj0sf6DZBMNZLEL5C3,8,10,0,0,0,0,0
08xkFwhN8qUSNcyIHaFR,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2025-02-06T19:00:00.000Z,90,18,public,true,Détente,1,XQ1qHkStIQasTGuwPgeXwsNA8aG3,8,10,0,0,0,0,0
097mbEThO0z9SIUFUw5U,Foot 5 Champigny • FFF,canceled,pro,ChIJee8K100N5kcRNfLktIYBoqs,48.8279749&2.479325,2025-02-06T11:00:00.000Z,60,5,public,false,,,uSeJPOhAaJVUPyU4ATMg8oaYeRG3,0,10,0,0,0,0,0
09DBAzpEVBHeoJbhcW1c,UrbanSoccer Orsay,played,captain,ChIJpZIJg7J45kcRrKWKhtbfnEQ,48.70829&2.17794,2024-12-23T11:30:00.000Z,60,,public,true,Détente,3,nWzSpGEHafWNbm4z22mLLVu4n8V2,10,10,1,0,0,0,1
09F2XBFYxiJkWN8JK5tz,LE FIVE Paris 18,played,captain,ChIJPVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-12-06T18:15:00.000Z,60,15,public,true,Chill,3,7tYpZuQdZkSDNXroD6cpGcIkoUg2,10,10,2,0,0,0,2
09FxtXy6oTsbVaG5vji7,LE FIVE Vitrolles,played,captain,ChIJi4A-IrHoyRIRunoYLEGNeYI,43.4338497&5.240971399999999,2024-12-10T17:00:00.000Z,60,10,public,false,Détente,3,6E5dYktiK0arI1P4shBKmnq4Ao42,10,10,0,0,0,0,2
09JRm67hd0ZpJwllDyB7,LE FIVE Sarcelles,played,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2024-11-17T10:00:00.000Z,90,13,public,false,Détente,,QYlofCj5evcJQoKp2aKJzMSgmpX2,10,10,2,0,0,0,1
09OwKANd9TF4kc3wyoDz,UrbanSoccer - Porte d'Aubervilliers,canceled,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2025-01-26T15:15:00.000Z,90,13.5,public,true,competition,3,l2M46jX1trhFSRj08u8w6oTCrQx2,9,10,0,0,0,0,3
09YretiToQ4YBN9E8jHr,Top Ten,canceled,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-12-05T17:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
09zGQoMw4q8p9RJHDzwd,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2025-01-10T18:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0AF4WV0YbDdmRpQdKyps,LE FIVE Sarcelles,played,captain,ChIJ6_q3Fxhq5kcRCpoEwnoXX1Q,48.99782219999999&2.3902225,2024-12-20T19:15:00.000Z,90,13,public,false,Détente,3,SsgaAgneNYctVhsVX1BRnays2Po1,10,10,3,0,0,0,4
0AV313os7wYKxcrJYi3Q,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-01-20T18:30:00.000Z,90,16,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,1,10,0,0,0,0,1
0AY0sOdSoVcDNKL7xDrX,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2025-02-04T18:30:00.000Z,60,9,private,true,Détente,5,Lzo7WogBgXfxjsbuEBGvB9HLjxv1,10,10,7,0,0,0,0
0AeWlmv6suKwkjtXvoSX,UrbanSoccer - Puteaux,played,captain,ChIJM_sC0-Nk5kcRhL1y_EFIje8,48.8836397&2.2312283,2024-12-22T11:00:00.000Z,60,13,public,true,Détente,2,7zxTHuAH2ePWrYyxGE8gJlA4TyI3,10,10,0,0,0,0,0
0AjBAja5eW0YtmgfmZPf,LE FIVE Valenciennes,published,pro,ChIJs_yKhaPvwkcRtt71kMRaz8A,50.3821465&3.4713322,2025-01-29T11:00:00.000Z,60,6,public,false,,,lMCb8tXt3sUq1XWRQSEHiAvQvnX2,0,10,0,0,0,0,0
0AtkaID2tCqu2QZ3yk56,UrbanSoccer - Asnières,canceled,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.921928&2.3068162,2025-01-31T21:30:00.000Z,90,5,public,true,Détente,3,6Y8dNJKfGyTvX86WKfbTjHWJriQ2,2,10,0,0,0,0,3
0BMBn8bWZ6zrUKz6bhFa,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-12-13T20:00:00.000Z,60,12.5,public,true,Détente,4,UzsGZHxFAxRmFyc9QL7dLU44WJg2,10,10,1,0,0,0,1
0BOzNMczHcl2MgS0QgzZ,Massilia Five,played,captain,ChIJxZ6UmMW-yRIR7ot5DChYj4w,43.2887115&5.4478345,2024-12-20T21:00:00.000Z,60,10,public,true,,,Yg1CfmSMLgYO1AhJqyaLjlg9Y0s1,10,10,1,0,0,0,1
0BSYT00CDDytkqQ9vQ1N,UrbanSoccer - Lyon Parilly,canceled,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-11-28T20:45:00.000Z,60,8,public,true,Détente,3,tk56HwQxnPfPBCOkLCKCTFqGZi82,1,10,0,0,0,0,0
0Bo8xK8pbNSfNkqIDIAM,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2025-01-03T12:30:00.000Z,90,7.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,1
0BsaYRHrwiZkUmG2K8PX,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-01-25T10:00:00.000Z,90,7,public,false,chill,3,hxE7pTZ0r3T2c95DnTAimbJd0Hi2,10,10,0,0,0,0,0
0C1q8T7r9rXb3lA14nM8,Evolution Football,played,captain,ChIJX0YulIi8yRIRnGh62u3UXTQ,43.2836074&5.52356,2024-12-27T17:00:00.000Z,60,9.5,public,true,Détente,2,9SXe5gS1ZlYSiuiDeZKzTFTNT6t2,10,10,0,0,0,0,0
0CR6y9L8st8KYJ6sfyiE,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-01-15T19:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,0,0,0,0,0
0CRQhH7tcZuissZch7qn,Footsal Cousinerie,played,captain,ChIJXQyb1d8pw0cRLO_Ed5xHTIQ,50.6440829&3.1459612,2025-01-27T19:00:00.000Z,60,9,public,true,Détente,2,6iOgufiYVYTvlyrFynp48HwHX7g2,10,10,0,0,0,0,1
0CSDyuCc8P6Hg8puL8mV,UrbanSoccer - Toulouse Montaudran,played,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2025-02-06T11:30:00.000Z,60,9,public,true,Détente,3,vlsS6nYPUMfyKEmO6Yyhc2M6n1D2,10,10,0,0,0,0,0
0CceBTlUuStcdBbMoy7I,LE FIVE Marville - La Courneuve,published,pro,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9361223&2.3872592,2024-12-25T09:00:00.000Z,90,10,public,false,,,1GfAHFfqO6dOj37bPrTRuDS5gnk1,0,10,0,0,0,0,0
0DDmO2INY7oQWXs1Kh9y,LE FIVE Paris 17,published,pro,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2025-01-17T16:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,9,10,0,0,0,0,11
0DHejcIYdqCIBrGYFfeW,UrbanSoccer - Porte d'Aubervilliers,played,captain,ChIJ0dXjDCZs5kcRvX0EpMwxsUY,48.9074912&2.3746518,2024-12-01T08:30:00.000Z,60,11,public,true,Détente,3,XKmM2CszFJgSEslC6iImsHeUFTj1,10,10,2,0,0,0,1
0Dd3p52pBzUMLsRVEFXD,Footbox,published,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2025-01-08T14:00:00.000Z,60,7,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0DlwxSZEhTOzvJRGTfh1,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-11-21T14:00:00.000Z,60,7,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0
0DxZTwqHfB3eRGGErglo,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6169533&3.0995426,2024-12-13T20:00:00.000Z,60,10,public,true,Détente,3,IEvMiF26EMfU4Fzces00h5w8KYM2,0,10,0,0,0,0,0
0E8BXM3R8DLmnmU3n0hE,UrbanSoccer Guyancourt,canceled,captain,ChIJmdX-2c-A5kcRj1wtOS8rZmo,48.7722091&2.0600292,2025-02-04T17:10:00.000Z,90,,private,true,Détente,3,wsMc6qcqjfV6iRpuRWH68TN7MkD2,8,10,0,0,0,0,0
0EEu8J3wz9yOKBJUzJ6j,UrbanSoccer - Quai d'Ivry,published,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199815&2.3936307,2025-01-04T16:00:00.000Z,60,14,public,true,Détente,,anR9cjaYy2WO0HkVBD9gn3M1Gjt2,8,10,0,0,0,0,0
0EKDrJMjAXtkBb0MdbIR,BIG5,canceled,captain,ChIJsb_7TJFp5kcRSPL5VqZulr4,48.9901429&2.3617895,2024-12-22T17:30:00.000Z,90,13.5,public,true,Détente,2,ZvGT4wNgY8ceA09hSTpmCo5mYP22,9,10,0,0,0,0,4
0ELYCGK6fiDzUDes6R0B,LE FIVE Montreuil,published,pro,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613036&2.4653095,2024-11-12T22:00:00.000Z,60,8,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
0EOPEl9xtEUSYPJ4OCcQ,Centre Sportif Louis Lumière,published,captain,ChIJGXGU5oFt5kcRoEt_uR1RNJU,48.8589415&2.4130587,2024-12-14T09:15:00.000Z,120,,public,false,Compétition,5,libniKfH0VeUSBZlnDGwfgRWlPC3,2,12,0,0,0,0,0
0Ed7qGcKDWXJyVkWY34U,LE FIVE Villette,canceled,captain,ChIJTUFnQjps5kcR0pHITLTw1PI,48.9070122&2.3861459,2024-12-08T13:30:00.000Z,90,7.5,public,true,Compétition,4,oyfKY0niCyeOobjTKmCSo829J5Y2,1,10,0,0,0,0,0
0Ekj3sWF5NFn723PC0lx,Stadium Thiais Orly,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-12-26T15:55:00.000Z,120,10,public,false,none,5,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,5,0,0,0,3
0Es4ZsJj5Y2YLOlkL5WA,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2025-01-12T15:30:00.000Z,90,10,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,1,10,0,0,0,0,2
0FGFtAViTk6Hted6TFPf,LE FIVE OL,canceled,pro,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2024-12-13T11:30:00.000Z,60,8,public,false,,,CtMIzMx3atVuH1nKNOJj6lNQL4A2,0,10,0,0,0,0,0
0FGNWJRJbuJomrz3WIkA,F5 Foot Five,published,captain,ChIJjUbM5G7A9EcRW3mlkrhyXxY,45.7857911&4.905926399999999,2025-01-12T16:30:00.000Z,90,14,public,true,Détente,,fk9yQBbY6IcQ9DuGaibIfO3D3Ts2,9,10,0,0,0,0,0
0FIIbIDds32tBNQicTxL,LE FIVE Paris 18,canceled,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-12-04T21:20:00.000Z,90,10,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,0,10,0,0,0,0,1
0FavYf3xIm8kB9toDlXA,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2025-01-13T15:00:00.000Z,90,8,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,1
0G2GNy4fGHrGGXC9IQh2,UrbanSoccer - Toulouse Sept Deniers,canceled,captain,ChIJk5nUBdOkrhIRP-1aUJzo-lA,43.6321552&1.411696,2024-12-12T19:30:00.000Z,60,5,public,true,Compétition,3,xGHXqSf8I8g5NDHzDkTbA4Upnod2,10,10,0,0,0,0,0
