DOC_ID,CENTRE,STATUS,TYPE,PLACE_ID,LOCATION,DATE,DURATION,PRICE,VISIBILITY,GOLD_EXCLUSIVE,MOOD,LEVEL,ORGANIZER,ATTENDEES,MAX_PLAYERS,GOOD_PLAYERS,LATE_PLAYERS,NO_SHOW_PLAYERS,RUDE_PLAYERS,INTERESTED
0B2dnMawHpuQ6nA8Bp3F,LE FIVE Orléans Fleury,published,pro,ChIJsYfwe3n75EcRnjpH9sw356Q,47.9415754&1.9358176,2024-05-08T20:30:00.000Z,60,9.5,public,false,,,aK807pAjR0fYf1xp6STGgehCREy2,0,10,0,0,0,0,0
0BDoSVQetTs5YHhxSFgr,LE FIVE Paris 18,published,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-05-18T21:00:00.000Z,60,6,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,9,10,0,0,0,0,4
0BE3qRnHhAIIpl9SmGmj,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-04-23T17:00:00.000Z,90,12,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,8,0,0,0,3
0D6CpEIgFYSMKJrTLyRG,Complexe Sportif ADP Orly Sud,played,captain,ChIJJ_l6yZV15kcRt2erTWIJT0I,48.7127531&2.3822901,2024-05-16T17:00:00.000Z,120,,private,false,Détente,3,5v9WX6HkohWW6s4r8BR39p1iJxu1,16,16,13,0,0,0,2
0Dbs6A7VgmCz6icV4Uf1,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-04-28T19:00:00.000Z,90,10,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,9,0,1,0,4
0EL4C8SAmvPB9qEThh50,LE FIVE Créteil,published,pro,ChIJ88lx3VwL5kcRVxCh4lD6_Gk,48.7643086&2.4706522,2024-05-02T15:00:00.000Z,60,7,public,false,,,ZmXMWx7aTdPoPkkGOWa2HIQVblq2,2,10,0,0,0,0,0
0F2F2ff6ulU0iQ2TPaDJ,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-05-15T15:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0FfB506rxvOpdxK6oyDI,LE FIVE Marville - La Courneuve,played,captain,ChIJ2dHdMZxr5kcR0aKYHYsp0pY,48.9364404&2.3869147,2024-04-29T18:00:00.000Z,60,10,public,false,,3,4FXGBwXwGGMI9t65muX6ymh8hXp2,10,10,2,0,0,0,0
0GDdu7XrTlghSnZWoGA5,Classico Foot,canceled,captain,ChIJFV442oCxrhIRgsZy5aIbkNs,43.5945434&1.2911399,2024-05-05T16:55:00.000Z,60,8,public,true,Détente,4,Qush7HtWzEWsaOod0UCwcmo0Tbf2,9,10,0,0,0,0,2
0GusEA8QcecUa8FK63sv,UrbanSoccer - Lyon Parilly,canceled,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-04-29T17:15:00.000Z,90,16.5,private,true,Détente,3,vENMZ1yaZJg7Ie8dtcOnOQInYJh2,4,10,0,0,0,0,0
0HxaoAbySQbqQ01frkbp,Stadium Thiais,published,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-05-04T15:30:00.000Z,90,12,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,0,10,0,0,0,0,0
0L3je3ELzIfZfV8sZA5w,Foot POWER 5,published,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-05-05T16:00:00.000Z,90,5,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,0,10,0,0,0,0,3
0LIn5AFvQKkhfypygRsm,LE FIVE Carrières-sous-Poissy,played,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468171&2.0230552,2024-05-16T18:00:00.000Z,90,14,public,false,Détente,3,liP0mX4IVqcBiayvxaKLwqqRSA23,10,10,6,0,0,0,2
0N27ch5Ujflgp67GB0gx,Top Ten,played,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-08T18:00:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,12,12,6,0,0,0,0
0Nj1aMJ5QYZHaE4pf2TF,Game 13 foot indoor,published,pro,ChIJNSDvlsXryRIRUXao9hwB79I,43.41258939999999&5.366617,2024-05-10T15:00:00.000Z,60,8,public,false,,,4CPt9QJ6GEQgrpyTuzm8CMK844V2,0,10,0,0,0,0,0
0O1yi2nRRtEjinLLXzgZ,LE FIVE Paris 18,published,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-05-13T19:50:00.000Z,60,5,public,true,Détente,3,n4W8yUPegFbSD03f1VsK8IkVZRg2,9,10,0,0,0,0,4
0OPCgB8xNMFjDXjneD50,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-05-07T19:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0Odux3PIAoHzY7obc64b,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-04-25T16:30:00.000Z,60,11,public,true,Compétition,3,B6tWZAy3bgTUbyN0CtS7McqaOcW2,10,10,0,0,0,0,2
0OlaeN7VxGtYQaIbgcnF,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-04-26T17:00:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,9,0,0,0,4
0OoKOelQsZwUR8KsHIPD,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-05-06T19:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0OpRTFyzZd9a9udp6Bfp,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-05-05T15:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0QHaGgfB7rj76X1syH6E,FOOT IN FIVE - ÉPINAY-SUR-SEINE,published,pro,ChIJoUR0syFp5kcRUlStnwluaYY,48.9552257&2.3328346,2024-04-30T10:00:00.000Z,60,6,public,false,,,fSh9muNltcVTK0WIVstxyAAnx7V2,1,10,0,0,0,0,1
0QWrOwNSaecY7tlaRAU8,Football 5 Club,published,captain,ChIJTcHVp4S55kcRUD4Mh5Pro98,48.994969&1.648947,2024-05-19T16:00:00.000Z,90,13,public,false,Détente,2,g509ziOVmOfdpPhq9NzDDl9hfp93,9,10,0,0,0,0,0
0RCfLe0BOCW8RiAg8c11,Centre Sportif Maryse Hilsz,played,captain,ChIJgY6iBYxt5kcRHD7TB4jAHV4,48.8520783&2.4128877,2024-05-08T07:00:00.000Z,120,,public,false,Détente,4,OPiuR0CxkKUMgnmfCwx4FY6reH52,16,16,0,0,0,0,1
0RmzwdKD1unnAprQ4ahT,LE PARK Complexe Multisports,canceled,captain,ChIJMU8gErUJ5kcRSnpvacKwFtM,48.71189589999999&2.5771181,2024-05-17T18:30:00.000Z,90,15,public,true,Détente,3,5s70nzeTzoOkDAWARdtLJRWCSfF3,10,10,0,0,0,0,0
0TRuHR1hifarksnH3rSQ,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-05-22T15:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
0U8ITwDe9aZUkrRoVO5z,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-05-16T15:05:00.000Z,120,10,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,9,10,0,0,0,0,0
0V0xFaU2ahENcNBlz1a5,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-04-26T14:00:00.000Z,60,7,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0
0VCMmimauhs4LkuGuqgZ,Foot POWER 5,played,pro,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.960066&2.2061913,2024-05-05T19:00:00.000Z,90,10,public,false,,,sss3dYi6nzWd7rEjwcQ30LGKudj1,10,10,9,0,0,0,3
0VRUlx8N4qvyZjFUkhPp,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-10T13:30:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
0Vej2jl2sDX2jsTeJOrs,UrbanSoccer - Quai d'Ivry,published,captain,ChIJfXxYJ0xy5kcRw9xTkF6-FZQ,48.8199885&2.3936463,2024-05-10T18:30:00.000Z,90,8.25,private,true,Compétition,,r3xJQgCIuyV3lViY11gklm5mqsH2,7,10,0,0,0,0,0
0ZORqcKdOljHFwAFNoM0,Stade Léo-Lagrange,played,captain,ChIJuYMiFhcT5kcRgUJiXtXp2MI,48.90471669999999&2.4880641,2024-05-21T19:00:00.000Z,120,,public,false,Compétition,3,c6yOIkNZtROhqPufCkT3U0LJjSI3,10,10,7,0,0,0,2
0Za4osEZhtg8WZQ2pMso,UrbanSoccer - Lyon Parilly,played,captain,ChIJx3FQWjLC9EcRrrQb2eV7i_4,45.7120399&4.9039284,2024-04-23T16:15:00.000Z,60,9.5,public,true,Détente,3,yhzazYLXKIS7R81POkaFE4H0e0D3,10,10,2,0,0,0,1
0ZqHCZNWALSJokozKgKk,Play Soccer,played,captain,ChIJQ-UxZn-5rhIRKWoQydM5T9s,43.5512023&1.4098927,2024-05-21T19:00:00.000Z,60,10,public,true,Détente,2,8LtkeOuZHeePxfkXdNPmQSr7V9L2,10,10,0,0,0,0,0
0ZtHQjPzJv4uDOjUQiew,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-05-11T18:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,6,1,0,0,4
0aKT3f6EARCw1tmvwvwZ,B14 - Sports et Loisirs Indoor,played,captain,ChIJaeLKMYXe5UcRHyWJ8X8FaPA,48.62229&2.3800445,2024-05-09T15:30:00.000Z,90,13.5,public,false,Détente,3,QSn7KYYzV9dh5vLzuWQIoRd7lJL2,10,10,5,0,0,0,0
0agzOAREzdK5cDvRFsuT,LE FIVE Paris 17,published,captain,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-05-20T17:00:00.000Z,60,12,public,true,Chill,2,XDHpmHmokreTqQEX5WwhKEegfZE2,0,0,0,0,0,0,2
0cK1LExQb2oC1wfpvVGF,Stadium Thiais,played,pro,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511024&2.3713455,2024-05-12T15:30:00.000Z,90,15,public,false,,,psf3NmXEPwdCltHKJC7VuvJocrF3,10,10,6,0,0,0,4
0cSxd5qy7b9wr5Lp8ynX,LE FIVE Reims,canceled,pro,ChIJad8c0qR16UcRMPDMaa34XJ8,49.2687603&4.0383523,2024-04-29T15:30:00.000Z,60,9,public,false,,,LQNolHuVyKhlYeq7dQTMNOM0Onu2,0,12,0,0,0,0,0
0cjnIxM42XagC0t4773b,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-03T11:30:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
0dFQJgWWl0SAamQHoEHF,UrbanSoccer - Toulouse Montaudran,played,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2024-05-13T16:00:00.000Z,60,9.5,public,true,Détente,3,jXhExK0C70hcVsqWTPfBgrBVBWL2,10,10,6,0,0,0,0
0elKTu2Pk0hrcvUHfLRv,Halle Georges Carpentier,canceled,captain,ChIJnXkSwCty5kcR-nlHXNFQlg4,48.82020139999999&2.3672361,2024-04-29T13:00:00.000Z,120,,public,false,Détente,2,8IjJtyz03TerAGLF55u66MxTLKy1,9,16,0,0,0,0,3
0hSuFl5V4zoSU5RMQkzg,LE FIVE OL,published,pro,ChIJmz3whejH9EcR3j9ApNRukKE,45.7673403&4.9802325,2024-05-06T20:00:00.000Z,60,8,public,false,,,CtMIzMx3atVuH1nKNOJj6lNQL4A2,0,10,0,0,0,0,0
0hglVDsieBRUeu5W0Knc,UrbanSoccer - Toulouse Montaudran,played,captain,ChIJl772e0u8rhIR2foRX4Xa2CI,43.574642&1.4801835,2024-05-06T16:00:00.000Z,60,9.5,public,true,Détente,3,jXhExK0C70hcVsqWTPfBgrBVBWL2,10,10,4,0,0,0,0
0hsAwNJu9zw7oGB40KPW,UrbanSoccer - Lille Lezennes,canceled,captain,ChIJR3ro5nTWwkcRfM_S3Be9HjI,50.6162725&3.0998108,2024-05-01T18:50:00.000Z,60,9.5,public,true,Compétition,3,xR4ED6qRzmg0HreT9TkBwvuQM912,9,10,0,0,0,0,0
0leMQB52TlX1JJIOAVt9,UrbanSoccer - Asnières,played,captain,ChIJi5LkLT9v5kcRSlhScqEFNWs,48.92192379999999&2.3068311,2024-04-24T18:00:00.000Z,60,12,public,true,Détente,3,kfEgj0MU16UPonh31P5B54lFa0b2,10,10,2,0,0,0,6
0lvzL6p85AIMt5e0Lf3V,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-13T10:00:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,2,10,0,0,0,0,0
0m7geZDgAMQEbFDGJHXs,Top Ten,published,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-20T20:30:00.000Z,90,16.5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,0,10,0,0,0,0,0
0mr2lUHycDnWi8qMkWbJ,Stadium Thiais,published,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-05-17T15:25:00.000Z,90,10,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,2,10,0,0,0,0,1
0n5m2RfIpTPpwEAKa64e,Kinshasa - Test,published,pro,ChIJi2oG_jAxahoRjTdSH05-ixY,-4.3032527&15.310528,2024-05-02T18:30:00.000Z,60,10,public,false,,,zCvsukfMuuffsuPpSTQwb7MusMD2,0,10,0,0,0,0,0
0o31snLIRwOiNIs4Ym3E,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-05-16T14:00:00.000Z,60,7,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0
0oPCOXq0qmlaE29i98LU,LE FIVE Montreuil,canceled,pro,ChIJJdTQjr0T5kcRZmGxtIJVy44,48.8613036&2.4653095,2024-05-01T21:00:00.000Z,60,8,public,false,,,u9uC1vjdcdQ3UqNxI0SiFxor0m43,0,10,0,0,0,0,0
0pLygw8tKPC9Dv9B0LPK,UrbanSoccer Meudon,canceled,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-05-11T16:00:00.000Z,90,5,public,true,Détente,4,AtGRRZOdZVhBqUwhELTTfsMBZwI2,2,10,0,0,0,0,0
0rC248XTSOzhF0O8TkmW,Stadium Antibes,published,pro,ChIJSSGxg-PUzRIRblID9ACQndc,43.6121609&7.122323,2024-05-10T15:00:00.000Z,60,10,public,false,,,w5VZiCXqSxQ40riMnKYLO11xmeJ2,0,10,0,0,0,0,0
0rgNEEvceKpfHGV52I6D,LE FIVE Valenciennes,published,pro,ChIJs_yKhaPvwkcRtt71kMRaz8A,50.3821465&3.4713322,2024-05-14T20:00:00.000Z,60,8,public,false,,,lMCb8tXt3sUq1XWRQSEHiAvQvnX2,0,10,0,0,0,0,0
0s4V6nJ0wSjqqv2pV7e3,Monclub Futbol,canceled,captain,ChIJGbxxaamUyRIRgGvhHnhJStA,43.4299152&5.4001974,2024-04-24T17:00:00.000Z,60,10,public,false,Détente,2,XBBWsXbbIYTDG9Qi2SzCtmOQIxG2,10,10,0,0,0,0,0
0sklPUEhjgBdEObDw6zR,LE FIVE Paris 17,played,pro,ChIJ7eI8sFNv5kcR5xy52Wc57NU,48.900032&2.3213449,2024-05-07T15:00:00.000Z,60,5,public,false,,,V6mqbc9C8FNa1RQlUupjeoqOsZL2,10,10,10,0,0,0,8
0sm4BATxExTxp0rRtZS1,UrbanSoccer Meudon,played,captain,ChIJ0WKvjbh75kcRoqSmyWwW2jQ,48.80013599999999&2.2140811,2024-05-09T18:00:00.000Z,90,16.5,public,true,Détente,3,up66QXINvUbCqSBZl36DiFAzdpG2,10,10,3,0,0,0,4
0t2s99vLUwBT7O1HMRhP,LE FIVE Carrières-sous-Poissy,played,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468171&2.0230552,2024-05-02T18:00:00.000Z,90,13,public,false,Compétition,3,liP0mX4IVqcBiayvxaKLwqqRSA23,10,10,4,0,0,0,0
0t8PbnfKV9Uao9Jc3Egf,FOOT INDOOR Marseille,played,captain,ChIJ41AMCxC8yRIRLHLGt11sc-U,43.2859688&5.4882746,2024-05-06T17:00:00.000Z,60,10,public,false,Détente,2,FMgX33AEz2P3KtMGRrB5GeppGnt1,10,10,2,0,0,0,0
0vfX2gTWoq3s0Jy3U12K,LE FIVE Paris 18,played,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-05-15T20:20:00.000Z,90,10,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,10,10,5,0,0,0,10
0wNCDnSaNKO61N7bXaxA,UrbanSoccer - Saint Etienne,canceled,captain,ChIJ6xFIgPWr9UcRxo6t2gZwcZM,45.4615409&4.3921188,2024-05-08T14:30:00.000Z,60,8.5,public,true,Compétition,3,zXx2CeKJHac9HW4mKExkpGCv6cg2,7,10,0,0,0,0,0
0x1twfTv9E0041iX15ei,LE FIVE Carrières-sous-Poissy,canceled,captain,ChIJ9T4fWfyL5kcRCBX-FyZLvEE,48.9468171&2.0230552,2024-05-16T20:30:00.000Z,90,12,public,false,,3,Wy3wc8FHaCYWTvZWNBBuL5f6n6n2,6,10,0,0,0,0,1
0x5D7o4eBfdP9Dz8WKaU,Stade Parfait Lebourg,published,captain,ChIJXdP-tHUK5kcRzMpBMEOwKU8,48.69499829999999&2.5092223,2024-04-24T18:30:00.000Z,120,,public,false,Détente,4,hYzYiAVGvBhDGDDUTRE8MuiLCbl2,20,22,0,0,0,0,0
0x8P6zSS54GKJ8B9nefc,LE FIVE Paris 18,played,captain,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-05-02T16:30:00.000Z,60,,public,true,Chill,1,D68MgtOtFZMBqIHMLYK36Xsi8U53,10,10,0,0,1,0,6
0yAAJ63Lnf0aPNsy6fI2,LE FIVE Bordeaux,published,pro,ChIJteaBh_koVQ0RqH2VtN-qL5I,44.8798631&-0.5594838999999999,2024-05-21T14:00:00.000Z,60,7,public,false,,,kiDzYpNkEQWCYPKWN7rYKH3iQrp2,0,10,0,0,0,0,0
0zD4tH1mbI4n8KlJmMBV,Top Ten,hidden,pro,ChIJfXprBx4b5kcRmhe-5pLZUek,48.8729106&2.6840919,2024-05-08T12:30:00.000Z,90,5,public,false,,,i27253AGxOfXgYJK72sBnvUGuMk2,7,10,0,0,0,0,4
0zLW0ilx4crNOfk3HfRR,Stadium Thiais,played,captain,ChIJ64X9jzx05kcRsHvSfOv6UcA,48.7511137&2.3715422,2024-05-14T14:55:00.000Z,120,10,public,false,Détente,3,Dohg1zNvhsbmGrYuAmExKFyjruw2,10,10,8,0,0,0,1
0zgthwJZWwhJhckJxDja,UrbanSoccer La Défense,played,captain,ChIJh4rnfVhk5kcRV2Q-ZKdm8vA,48.8996456&2.2216773,2024-05-06T16:00:00.000Z,60,12.5,public,true,Détente,3,WmEIitt9Uwg5axn6vQTP95QfodX2,10,10,2,0,0,0,3
10HpnahAQCGO5mQVSDXp,Le Street Foot en Salle,canceled,captain,ChIJt_AXL6Jg5kcRu6rBmnrmeUM,49.0164435&2.181307,2024-05-09T20:00:00.000Z,90,14,public,true,Compétition,4,shvLPUHREKSRemieNJv76fp1ZUk1,6,12,0,0,0,0,0
1154fnP0KwoBxjSNNVZM,UrbanSoccer - Marne-La-Vallée,canceled,captain,ChIJ6bDBiosP5kcROXiloHzSdhc,48.82658600000001&2.6296937,2024-05-17T18:30:00.000Z,90,17.5,public,true,Détente,3,331FdYcXWTXouh0DgeNmk19dLiK2,10,10,0,0,0,0,0
11cuDGxZU1JSX7xWP8E7,Foot POWER 5,played,captain,ChIJuTCIFshm5kcRBtEQJ76dAzc,48.9600389&2.206214,2024-05-15T17:30:00.000Z,90,12,public,false,Détente,5,P8G2XCCjgkfnMUDu38nGYbkoeuF2,10,10,3,0,0,0,7
11nYYFrNlnCp4K0iyBkB,Kaiser Park,published,captain,ChIJsRLZzKFg5kcRBCfNws9nssw,49.0175545&2.1775301,2024-04-28T18:00:00.000Z,90,15,public,false,Détente,2,wBehuDGNEdeFlvxKfKNvTHGtIaR2,8,10,0,0,0,0,0
12bpSurt6nGMV6x4Jam1,Footbox,canceled,pro,ChIJY-WkusIR5kcR-tEad3UtaSQ,48.9022789&2.582647,2024-04-25T20:00:00.000Z,60,10,public,false,,,QI89VPazyLhBVnWH871jk4BUEZI3,0,10,0,0,0,0,0
12x85yo1tev4jYG3JYxY,LE FIVE Bobigny,played,captain,ChIJV8UONORs5kcRXxR5Qd7x130,48.901553&2.4313304,2024-04-27T12:00:00.000Z,60,5,public,true,Détente,3,cRQwWaYOy1aKDW9EZYyQDZpjWHP2,10,10,3,0,0,0,0
132XOkF1SmlzaK5jHhQZ,LE FIVE Bezons,played,pro,ChIJ04KEHBZk5kcRoDWLaMOCCwQ,48.91909&2.2093051,2024-04-24T20:00:00.000Z,90,14,public,false,,,U3MriTZbPbTUEsU6RtRuHxDMKvg2,10,10,8,0,2,0,4
134pfn2KmqgmYkBN7b4Y,LE FIVE Paris 18,published,pro,ChIJpVT4_n1u5kcRzji6FdTBXXo,48.8978522&2.3700234,2024-04-27T07:30:00.000Z,90,10,public,false,,,UQf33jQhVZhle917nO0h7D5qclV2,1,10,0,0,0,0,7
